date,source_id,cost
11/30/14,PA0198,7043
3/26/14,PA0527,2381
5/8/14,PA0808,7586
7/21/14,PA0482,2818
10/13/14,PA0174,4948
2/25/14,PA0270,9223
8/15/14,PA0126,7803
1/27/14,PA0751,5894
6/25/14,PA0659,375
4/30/14,PA0354,4741
2/10/14,PA0474,2155
6/26/14,PA0552,5386
2/10/14,PA0527,964
7/3/14,PA0534,2563
8/13/14,PA0958,1607
9/15/14,PA0619,3467
9/21/14,PA0732,5952
3/31/14,PA0973,4080
12/22/14,PA0277,968
9/13/14,PA0169,9065
4/5/14,PA0552,4895
4/5/14,PA0873,5862
3/1/14,PA0168,1860
5/24/14,PA0923,2139
9/1/14,PA0696,5385
6/15/14,PA0619,9895
1/31/14,PA0527,9641
2/9/14,PA0534,1108
3/21/14,PA0057,8700
8/2/14,PA0169,1864
7/14/14,PA0843,2370
2/2/14,PA0873,667
6/18/14,PA0470,8922
4/7/14,PA0672,1728
8/20/14,PA0411,1436
1/1/14,PA0470,964
11/5/14,PA0830,8872
11/14/14,PA0202,8794
10/30/14,PA0577,2776
2/18/14,PA0900,8843
10/15/14,PA0338,8747
6/13/14,PA0751,3185
5/15/14,PA0973,4
5/9/14,PA0467,8064
6/11/14,PA0792,983
7/13/14,PA0482,1517
6/10/14,PA0808,5432
1/25/14,PA0952,2026
12/18/14,PA0368,3078
12/2/14,PA0745,7421
6/18/14,PA0258,2186
10/3/14,PA0293,8100
12/31/14,PA0258,8157
3/25/14,PA0169,4821
10/29/14,PA0672,2317
5/4/14,PA0482,835
12/19/14,PA0607,8550
5/5/14,PA0174,5666
8/15/14,PA0526,6889
6/5/14,PA0873,2676
12/25/14,PA0808,9376
7/31/14,PA0467,4490
5/5/14,PA0198,7496
5/23/14,PA0577,621
10/22/14,PA0619,6796
8/7/14,PA0526,295
9/24/14,PA0470,477
5/18/14,PA0277,514
4/21/14,PA0338,9406
6/17/14,PA0318,8183
10/7/14,PA0470,4354
8/17/14,PA0751,6095
5/24/14,PA0354,7445
11/30/14,PA0527,7665
7/22/14,PA0696,1409
5/23/14,PA0534,6079
6/28/14,PA0678,4578
10/26/14,PA0169,1727
9/16/14,PA0808,7973
11/21/14,PA0830,730
5/7/14,PA0973,6572
2/25/14,PA0659,8215
5/14/14,PA0952,7221
6/23/14,PA0543,6509
2/22/14,PA0526,6012
8/13/14,PA0467,2588
7/16/14,PA0619,5668
4/27/14,PA0659,9315
1/6/14,PA0830,2626
11/3/14,PA0470,1776
5/31/14,PA0258,7259
1/19/14,PA0534,262
1/6/14,PA0607,8409
5/13/14,PA0534,3791
6/25/14,PA0678,9306
3/27/14,PA0411,1990
6/28/14,PA0808,3113
5/7/14,PA0678,381
9/18/14,PA0368,552
6/30/14,PA0843,4238
8/2/14,PA0470,4259
3/7/14,PA0352,7811
7/3/14,PA0482,3926
1/20/14,PA0619,9089
2/13/14,PA0198,7064
4/19/14,PA0792,9676
5/11/14,PA0202,1612
6/1/14,PA0394,1153
4/11/14,PA0873,7406
1/11/14,PA0973,1626
4/1/14,PA0293,6833
7/8/14,PA0526,512
9/16/14,PA0293,6245
4/29/14,PA0843,7654
4/5/14,PA0543,4201
4/17/14,PA0293,4647
2/27/14,PA0577,5271
5/10/14,PA0174,1030
8/16/14,PA0470,7042
6/3/14,PA0952,9948
1/11/14,PA0534,1671
1/21/14,PA0672,3851
8/18/14,PA0952,84
12/10/14,PA0900,5042
6/26/14,PA0859,8498
4/28/14,PA0293,4181
2/13/14,PA0482,9701
12/24/14,PA0534,9733
11/27/14,PA0527,9509
11/29/14,PA0318,6577
3/24/14,PA0745,778
2/23/14,PA0168,7907
4/24/14,PA0394,8323
8/26/14,PA0900,9872
3/3/14,PA0270,7751
5/11/14,PA0607,1753
6/27/14,PA0474,6929
5/1/14,PA0470,9895
10/18/14,PA0318,2243
1/26/14,PA0467,8528
1/20/14,PA0482,1887
3/3/14,PA0923,3874
8/14/14,PA0394,9074
11/5/14,PA0843,6887
5/9/14,PA0678,8161
10/15/14,PA0482,5658
4/26/14,PA0126,1042
5/6/14,PA0659,4843
1/4/14,PA0526,3144
12/19/14,PA0318,8240
11/17/14,PA0958,7537
7/10/14,PA0552,4640
10/22/14,PA0859,8517
2/10/14,PA0792,1539
11/10/14,PA0659,NA
11/8/14,PA0534,8974
6/4/14,PA0619,4092
9/13/14,PA0619,4874
9/13/14,PA0168,6740
10/27/14,PA0527,9344
3/26/14,PA0952,143
7/16/14,PA0352,2576
7/12/14,PA0672,4640
3/25/14,PA0202,8420
5/4/14,PA0467,409
7/15/14,PA0126,9974
8/14/14,PA0659,2736
2/7/14,PA0318,745
12/2/14,PA0873,5530
8/1/14,PA0843,2549
7/1/14,PA0659,5113
8/24/14,PA0732,3090
6/14/14,PA0526,4663
6/23/14,PA0973,9595
5/20/14,PA0672,3018
2/15/14,PA0678,5095
10/3/14,PA0354,6810
7/5/14,PA0873,3418
1/9/14,PA0859,1452
12/30/14,PA0923,5881
6/14/14,PA0174,4197
7/14/14,PA0467,204
4/17/14,PA0202,1822
4/4/14,PA0126,6674
6/20/14,PA0354,4166
3/28/14,PA0619,1163
10/19/14,PA0318,8187
3/6/14,PA0202,2
8/28/14,PA0552,7332
11/15/14,PA0696,6487
8/24/14,PA0174,2294
10/13/14,PA0368,7342
1/24/14,PA0952,5174
3/19/14,PA0258,4542
2/6/14,PA0859,7707
2/13/14,PA0619,8383
12/18/14,PA0859,8902
9/6/14,PA0952,5870
10/27/14,PA0958,4269
4/10/14,PA0752,6763
9/24/14,PA0368,2841
9/12/14,PA0168,5857
6/14/14,PA0696,5979
11/4/14,PA0474,578
11/24/14,PA0277,7421
12/23/14,PA0577,604
11/23/14,PA0792,5388
1/16/14,PA0830,6309
10/28/14,PA0900,363
3/1/14,PA0308,3924
1/13/14,PA0474,8975
10/25/14,PA0752,3061
9/3/14,PA0672,5829
8/21/14,PA0293,5938
4/30/14,PA0526,8965
4/24/14,PA0843,5277
8/6/14,PA0174,3569
4/21/14,PA0467,6209
7/3/14,PA0474,1084
5/25/14,PA0526,2744
1/31/14,PA0482,33
8/2/14,PA0732,6875
12/20/14,PA0394,6267
6/1/14,PA0527,7754
8/26/14,PA0958,630
2/5/14,PA0474,1242
7/30/14,PA0470,5991
9/29/14,PA0619,6177
5/24/14,PA0659,1394
8/12/14,PA0126,NA
4/24/14,PA0873,2727
3/2/14,PA0607,1148
6/28/14,PA0368,4604
7/6/14,PA0168,4397
9/29/14,PA0534,5938
8/30/14,PA0168,7835
6/13/14,PA0859,2875
1/30/14,PA0338,8110
8/23/14,PA0952,3137
12/18/14,PA0672,8226
10/12/14,PA0808,1202
10/27/14,PA0808,1524
10/9/14,PA0745,2709
8/4/14,PA0534,5044
7/8/14,PA0659,4196
7/8/14,PA0168,1742
12/4/14,PA0202,3091
11/19/14,PA0745,711
3/23/14,PA0411,9059
1/14/14,PA0470,4918
1/2/14,PA0126,4386
4/9/14,PA0470,42
3/17/14,PA0174,9917
3/8/14,PA0696,4984
1/2/14,PA0659,7372
2/14/14,PA0958,8642
9/22/14,PA0619,7176
11/12/14,PA0752,2111
4/16/14,PA0745,1797
9/14/14,PA0308,2456
6/1/14,PA0577,7945
2/17/14,PA0534,3070
5/11/14,PA0859,6621
2/18/14,PA0859,3687
3/7/14,PA0198,6195
8/21/14,PA0258,6862
3/23/14,PA0958,5559
5/10/14,PA0338,4318
6/7/14,PA0467,1
1/23/14,PA0338,7985
7/12/14,PA0619,2267
4/8/14,PA0474,8869
11/19/14,PA0577,6676
4/29/14,PA0751,1825
5/18/14,PA0270,7707
9/4/14,PA0745,2753
4/18/14,PA0751,4390
11/11/14,PA0952,3581
1/19/14,PA0619,6880
7/22/14,PA0808,281
1/26/14,PA0198,9345
6/21/14,PA0843,2176
12/20/14,PA0352,3574
3/24/14,PA0411,9460
12/14/14,PA0318,3574
9/30/14,PA0672,745
4/30/14,PA0873,8852
2/8/14,PA0057,5687
6/11/14,PA0482,6820
6/6/14,PA0470,2843
8/7/14,PA0577,2922
5/24/14,PA0198,4371
8/27/14,PA0368,818
1/6/14,PA0168,8631
10/21/14,PA0900,1399
1/20/14,PA0467,918
8/30/14,PA0534,2705
10/13/14,PA0467,9640
6/1/14,PA0923,9668
11/23/14,PA0394,2437
10/26/14,PA0534,8789
5/27/14,PA0552,6252
1/16/14,PA0952,9664
12/1/14,PA0619,5898
2/24/14,PA0923,7081
1/15/14,PA0368,696
9/10/14,PA0678,4322
6/24/14,PA0792,3330
12/13/14,PA0659,8945
6/10/14,PA0394,6891
8/28/14,PA0751,8923
1/21/14,PA0659,182
3/18/14,PA0923,2651
1/30/14,PA0619,4569
8/10/14,PA0277,6181
10/27/14,PA0394,4848
9/22/14,PA0198,4259
11/26/14,PA0577,4810
7/26/14,PA0354,5588
8/28/14,PA0482,6903
6/3/14,PA0526,6229
9/1/14,PA0552,6366
6/20/14,PA0352,1030
5/6/14,PA0843,8952
10/26/14,PA0258,5864
8/25/14,PA0394,8212
4/4/14,PA0659,146
5/31/14,PA0859,4501
3/12/14,PA0168,5415
7/9/14,PA0354,9941
9/21/14,PA0354,1269
7/1/14,PA0126,5743
3/23/14,PA0338,5934
8/17/14,PA0394,957
1/6/14,PA0126,979
11/19/14,PA0526,2264
3/1/14,PA0354,1485
6/6/14,PA0527,9890
1/22/14,PA0126,2044
4/30/14,PA0411,6020
5/25/14,PA0552,4690
12/15/14,PA0696,8677
2/26/14,PA0338,3621
8/2/14,PA0338,2102
6/23/14,PA0470,1785
6/19/14,PA0338,5490
2/13/14,PA0672,9830
8/11/14,PA0368,2140
3/18/14,PA0474,5488
10/1/14,PA0672,1168
6/23/14,PA0174,6633
5/11/14,PA0900,1733
11/27/14,PA0808,2358
5/29/14,PA0732,8723
8/29/14,PA0843,5278
8/26/14,PA0859,646
10/3/14,PA0174,6052
11/30/14,PA0202,837
7/30/14,PA0752,3715
1/14/14,PA0411,6396
5/5/14,PA0534,8309
12/10/14,PA0672,401
2/15/14,PA0368,581
10/6/14,PA0859,6313
5/28/14,PA0923,7818
2/1/14,PA0202,1463
11/2/14,PA0474,2693
4/30/14,PA0527,3099
3/25/14,PA0696,4955
4/29/14,PA0859,919
7/26/14,PA0732,744
12/19/14,PA0751,2556
1/25/14,PA0732,7310
7/14/14,PA0482,5119
6/6/14,PA0169,44
7/25/14,PA0696,6287
12/29/14,PA0168,8427
9/13/14,PA0527,5273
11/25/14,PA0808,4047
11/19/14,PA0174,3312
3/20/14,PA0126,5232
10/19/14,PA0952,4903
9/23/14,PA0619,1793
5/7/14,PA0672,8224
8/9/14,PA0534,1317
3/4/14,PA0352,8160
5/19/14,PA0126,6526
12/27/14,PA0859,6381
1/24/14,PA0338,8555
1/4/14,PA0830,1135
8/20/14,PA0792,7616
10/26/14,PA0659,1087
6/14/14,PA0198,5109
3/28/14,PA0526,2884
12/1/14,PA0526,1475
10/10/14,PA0792,4605
3/8/14,PA0808,834
8/3/14,PA0354,2215
1/3/14,PA0751,5633
3/29/14,PA0843,5773
1/23/14,PA0354,9461
11/27/14,PA0202,7188
7/18/14,PA0843,5216
5/20/14,PA0830,482
1/16/14,PA0411,1948
5/28/14,PA0659,642
8/14/14,PA0470,8314
10/20/14,PA0792,8805
10/5/14,PA0543,1560
10/31/14,PA0527,2233
8/28/14,PA0958,350
1/5/14,PA0293,9286
5/17/14,PA0526,3063
5/22/14,PA0607,4884
6/12/14,PA0619,7030
12/21/14,PA0619,4815
6/2/14,PA0808,8179
5/30/14,PA0808,8616
4/10/14,PA0352,3259
5/5/14,PA0659,1265
11/28/14,PA0952,100
4/8/14,PA0619,3704
3/13/14,PA0873,8930
12/12/14,PA0198,8558
7/15/14,PA0174,9911
8/18/14,PA0354,9431
5/11/14,PA0308,2696
8/20/14,PA0672,8521
6/20/14,PA0958,7177
12/9/14,PA0318,2379
2/9/14,PA0958,5095
1/17/14,PA0318,1572
10/4/14,PA0792,7627
5/31/14,PA0482,7321
1/10/14,PA0527,3461
11/2/14,PA0202,8776
3/11/14,PA0527,9113
6/11/14,PA0973,6275
3/31/14,PA0843,4271
5/26/14,PA0270,9970
11/3/14,PA0752,2110
5/26/14,PA0543,8338
7/13/14,PA0467,8669
12/27/14,PA0900,4330
12/6/14,PA0534,1359
12/6/14,PA0168,2393
1/4/14,PA0198,9798
1/8/14,PA0174,5763
6/15/14,PA0534,4784
7/20/14,PA0830,4766
8/9/14,PA0293,532
9/2/14,PA0352,306
6/18/14,PA0534,1119
3/6/14,PA0552,9824
10/18/14,PA0169,1776
10/29/14,PA0619,6355
8/4/14,PA0474,7008
10/13/14,PA0277,4943
4/9/14,PA0672,996
5/6/14,PA0467,2669
9/22/14,PA0552,6644
6/3/14,PA0318,1283
1/6/14,PA0973,508
6/30/14,PA0751,8319
7/10/14,PA0607,7442
6/22/14,PA0198,2532
12/29/14,PA0174,5758
1/15/14,PA0338,2005
5/13/14,PA0830,4356
6/13/14,PA0900,2199
12/26/14,PA0543,9319
3/28/14,PA0270,5414
11/3/14,PA0577,4697
10/12/14,PA0338,7839
8/23/14,PA0202,9545
10/1/14,PA0952,2188
5/15/14,PA0958,8799
2/26/14,PA0792,3269
7/17/14,PA0973,735
8/14/14,PA0808,2508
2/12/14,PA0859,8207
7/20/14,PA0169,1738
1/31/14,PA0973,2397
6/10/14,PA0202,434
5/22/14,PA0318,5405
2/25/14,PA0277,355
6/18/14,PA0277,9718
8/5/14,PA0277,4523
3/18/14,PA0900,4426
8/13/14,PA0732,6313
6/18/14,PA0659,6391
4/28/14,PA0270,9072
6/28/14,PA0973,1671
10/13/14,PA0168,6127
11/12/14,PA0174,4704
2/17/14,PA0354,1864
6/12/14,PA0394,9850
4/24/14,PA0198,3139
12/23/14,PA0057,4900
1/16/14,PA0973,1141
10/14/14,PA0169,113
9/2/14,PA0482,9849
5/16/14,PA0659,278
10/9/14,PA0678,9156
7/13/14,PA0338,892
12/15/14,PA0258,1341
7/7/14,PA0354,7583
9/6/14,PA0168,6206
7/27/14,PA0270,NA
12/18/14,PA0830,5836
9/23/14,PA0672,3006
2/2/14,PA0534,8356
11/21/14,PA0543,6970
3/11/14,PA0873,8964
10/16/14,PA0293,3575
12/12/14,PA0318,8871
1/25/14,PA0352,8264
3/9/14,PA0198,2878
6/2/14,PA0198,231
12/23/14,PA0745,5776
7/23/14,PA0751,712
1/18/14,PA0338,3743
11/4/14,PA0470,6943
8/2/14,PA0527,2592
3/23/14,PA0696,3024
5/24/14,PA0534,7485
9/9/14,PA0751,1622
6/11/14,PA0126,9004
4/16/14,PA0527,8869
8/4/14,PA0482,9842
2/26/14,PA0198,7742
12/15/14,PA0659,9884
10/10/14,PA0607,1941
1/4/14,PA0470,8829
3/3/14,PA0672,454
10/24/14,PA0900,5362
6/28/14,PA0745,3000
6/1/14,PA0467,2829
7/8/14,PA0672,6568
2/24/14,PA0168,5862
9/6/14,PA0973,5833
1/3/14,PA0543,116
8/9/14,PA0659,3938
2/18/14,PA0277,693
8/8/14,PA0126,6919
4/29/14,PA0619,3178
10/28/14,PA0277,381
7/29/14,PA0678,8842
10/23/14,PA0973,1927
7/12/14,PA0859,1071
2/10/14,PA0354,9576
12/13/14,PA0900,9305
4/25/14,PA0808,1733
3/20/14,PA0973,8011
3/4/14,PA0552,8998
5/5/14,PA0958,4082
11/8/14,PA0619,1577
8/18/14,PA0619,4767
9/24/14,PA0607,9525
12/14/14,PA0354,8806
3/5/14,PA0277,5334
4/15/14,PA0470,9723
8/4/14,PA0751,1977
7/6/14,PA0696,4396
4/17/14,PA0277,6932
5/1/14,PA0873,7148
3/13/14,PA0830,7079
12/3/14,PA0792,3027
9/10/14,PA0126,205
10/28/14,PA0859,6846
12/21/14,PA0308,8119
12/12/14,PA0607,456
12/11/14,PA0678,8154
6/18/14,PA0352,4764
12/5/14,PA0672,2409
4/30/14,PA0258,8597
8/1/14,PA0900,9418
11/10/14,PA0368,2859
3/9/14,PA0474,3025
11/23/14,PA0619,1551
7/29/14,PA0338,7350
2/9/14,PA0752,8539
2/4/14,PA0411,9840
1/31/14,PA0619,5504
8/28/14,PA0368,2290
5/25/14,PA0752,4330
7/27/14,PA0338,1194
5/23/14,PA0352,1819
8/14/14,PA0900,9420
3/2/14,PA0619,3020
3/19/14,PA0467,1619
8/9/14,PA0474,9341
7/29/14,PA0057,3174
6/14/14,PA0859,2406
3/20/14,PA0338,5577
2/7/14,PA0534,1767
10/29/14,PA0174,7842
11/30/14,PA0843,6246
1/8/14,PA0859,2329
7/11/14,PA0751,3824
3/5/14,PA0792,9462
3/30/14,PA0952,3891
1/3/14,PA0732,2477
2/10/14,PA0745,5052
4/15/14,PA0202,3229
1/16/14,PA0368,2859
9/25/14,PA0958,5688
12/16/14,PA0696,5462
7/13/14,PA0543,772
4/16/14,PA0808,2586
10/11/14,PA0277,7972
3/1/14,PA0973,2650
8/27/14,PA0411,8209
2/3/14,PA0352,1312
8/15/14,PA0277,5588
3/10/14,PA0900,8969
6/29/14,PA0552,1887
2/17/14,PA0830,6185
10/2/14,PA0308,4224
9/16/14,PA0352,1688
8/2/14,PA0168,4203
7/9/14,PA0338,3071
8/22/14,PA0126,1878
9/27/14,PA0527,3998
8/27/14,PA0552,6125
4/24/14,PA0659,9764
1/29/14,PA0482,9701
3/27/14,PA0745,9743
6/12/14,PA0552,2673
12/28/14,PA0619,7162
8/18/14,PA0174,8117
4/19/14,PA0174,3862
2/17/14,PA0394,2720
3/5/14,PA0174,3431
7/31/14,PA0696,23
8/2/14,PA0830,9907
6/9/14,PA0318,598
2/26/14,PA0958,7789
3/31/14,PA0470,2128
10/14/14,PA0202,7352
1/9/14,PA0526,8837
10/13/14,PA0338,1411
6/24/14,PA0751,1751
5/17/14,PA0745,1115
7/19/14,PA0958,5677
9/10/14,PA0198,2859
10/21/14,PA0526,9154
8/16/14,PA0411,8389
9/29/14,PA0198,1969
9/13/14,PA0808,7405
6/25/14,PA0308,8397
9/5/14,PA0198,9575
4/1/14,PA0543,6457
2/6/14,PA0732,2809
4/8/14,PA0859,3151
4/12/14,PA0958,2109
2/13/14,PA0318,13
8/12/14,PA0696,3512
4/17/14,PA0752,8083
8/1/14,PA0830,3352
10/22/14,PA0672,1769
7/25/14,PA0577,4290
1/10/14,PA0577,7051
2/17/14,PA0752,NA
3/25/14,PA0368,541
4/13/14,PA0543,1468
2/10/14,PA0577,6676
1/28/14,PA0672,4128
2/18/14,PA0168,7400
6/4/14,PA0808,4131
8/30/14,PA0659,3596
4/4/14,PA0411,2962
4/17/14,PA0577,6894
6/8/14,PA0169,8826
1/12/14,PA0792,3429
11/17/14,PA0900,9554
6/22/14,PA0318,6240
12/30/14,PA0843,5660
9/18/14,PA0732,6267
6/6/14,PA0270,9951
2/19/14,PA0752,6626
9/8/14,PA0678,5419
3/24/14,PA0126,4408
6/5/14,PA0659,5969
11/21/14,PA0526,5827
2/28/14,PA0308,4565
4/30/14,PA0973,6897
1/14/14,PA0318,4693
4/13/14,PA0900,4283
8/14/14,PA0354,2181
11/19/14,PA0270,5344
6/14/14,PA0751,1947
12/10/14,PA0732,8944
7/12/14,PA0534,4102
9/4/14,PA0973,910
8/2/14,PA0923,6927
12/22/14,PA0900,9888
11/9/14,PA0352,6025
12/28/14,PA0352,2850
7/25/14,PA0900,1642
8/4/14,PA0923,4251
4/12/14,PA0830,2961
2/25/14,PA0368,6320
10/10/14,PA0467,4394
12/11/14,PA0577,7267
2/3/14,PA0923,4610
3/6/14,PA0732,7912
2/22/14,PA0900,1829
11/5/14,PA0293,1804
3/4/14,PA0293,8749
11/12/14,PA0543,1107
4/9/14,PA0258,8076
7/26/14,PA0745,2967
5/31/14,PA0843,690
6/10/14,PA0751,6093
10/1/14,PA0923,9279
12/6/14,PA0792,3481
12/25/14,PA0352,4578
5/8/14,PA0526,1005
12/9/14,PA0732,1851
5/31/14,PA0543,6379
4/21/14,PA0474,8076
10/13/14,PA0577,203
5/26/14,PA0900,7928
2/24/14,PA0411,7346
3/23/14,PA0198,6722
9/8/14,PA0169,6552
1/17/14,PA0607,7178
2/9/14,PA0338,7418
4/9/14,PA0958,5501
5/17/14,PA0843,6859
2/21/14,PA0607,1436
9/7/14,PA0958,1064
10/26/14,PA0732,7711
3/9/14,PA0792,6891
1/15/14,PA0534,5689
1/9/14,PA0678,6642
3/31/14,PA0482,9104
3/5/14,PA0543,5346
3/3/14,PA0859,5120
11/12/14,PA0354,4135
1/12/14,PA0527,9588
12/27/14,PA0168,8540
8/26/14,PA0659,4430
1/31/14,PA0830,5577
6/29/14,PA0198,3938
8/26/14,PA0338,8424
5/10/14,PA0411,7480
7/22/14,PA0474,7550
5/15/14,PA0308,469
10/13/14,PA0678,1039
7/12/14,PA0126,NA
12/17/14,PA0659,2889
6/20/14,PA0308,3322
11/12/14,PA0830,4303
7/4/14,PA0526,988
11/10/14,PA0198,5764
6/25/14,PA0696,5559
12/2/14,PA0752,4537
12/27/14,PA0607,8487
8/16/14,PA0958,3386
10/6/14,PA0308,3610
6/30/14,PA0318,7644
9/29/14,PA0482,7627
11/13/14,PA0873,682
11/29/14,PA0552,5170
1/12/14,PA0859,3889
11/27/14,PA0859,2261
7/14/14,PA0394,3435
2/12/14,PA0696,9346
3/14/14,PA0843,3514
4/28/14,PA0318,9845
10/18/14,PA0552,8640
1/13/14,PA0619,9313
10/13/14,PA0696,8641
1/28/14,PA0745,8171
5/20/14,PA0198,3474
6/26/14,PA0526,1787
10/14/14,PA0338,6630
1/3/14,PA0973,1282
9/8/14,PA0470,1084
5/29/14,PA0169,2150
6/27/14,PA0318,7653
3/30/14,PA0482,523
1/5/14,PA0352,5981
5/14/14,PA0126,2667
11/13/14,PA0338,8640
4/28/14,PA0659,9014
12/13/14,PA0973,1601
1/31/14,PA0293,5781
6/7/14,PA0270,5917
1/11/14,PA0830,4639
12/2/14,PA0958,352
6/24/14,PA0368,1154
2/6/14,PA0752,8374
10/13/14,PA0202,6696
3/13/14,PA0354,9255
8/4/14,PA0526,5931
12/20/14,PA0126,2689
12/11/14,PA0792,9611
12/16/14,PA0482,6285
12/27/14,PA0808,1572
5/12/14,PA0552,6314
9/25/14,PA0577,2456
11/13/14,PA0293,7100
7/12/14,PA0696,6446
1/9/14,PA0126,2340
7/20/14,PA0859,2910
7/5/14,PA0527,6875
4/11/14,PA0467,8606
2/4/14,PA0318,7909
7/10/14,PA0470,3346
4/24/14,PA0745,2143
12/20/14,PA0308,2699
1/24/14,PA0552,8283
8/1/14,PA0168,8457
7/16/14,PA0752,7945
1/16/14,PA0543,3455
10/10/14,PA0808,349
4/29/14,PA0270,5624
7/29/14,PA0198,8789
3/20/14,PA0168,4737
9/29/14,PA0467,3682
5/18/14,PA0696,5973
6/2/14,PA0057,6276
6/26/14,PA0607,8745
10/18/14,PA0057,8560
9/17/14,PA0678,7768
7/29/14,PA0958,2135
12/9/14,PA0958,3450
11/4/14,PA0619,5286
11/15/14,PA0577,4091
1/22/14,PA0169,900
7/27/14,PA0552,3286
9/18/14,PA0258,9236
9/4/14,PA0843,7530
3/29/14,PA0830,8353
10/14/14,PA0526,7035
9/8/14,PA0293,7528
8/16/14,PA0745,5465
10/16/14,PA0394,9403
4/1/14,PA0696,450
3/22/14,PA0411,8749
3/7/14,PA0526,4524
8/5/14,PA0696,9168
6/21/14,PA0577,5193
12/22/14,PA0672,99
6/9/14,PA0057,4605
3/20/14,PA0352,6088
8/28/14,PA0526,1814
10/8/14,PA0543,6276
7/21/14,PA0411,5160
11/20/14,PA0958,6903
3/14/14,PA0474,8639
5/26/14,PA0308,4785
11/11/14,PA0792,8158
11/4/14,PA0270,4023
1/7/14,PA0202,2327
6/25/14,PA0958,1163
4/26/14,PA0552,1612
7/3/14,PA0467,3300
6/17/14,PA0952,4800
3/27/14,PA0318,8248
1/29/14,PA0543,3599
10/5/14,PA0338,3552
3/19/14,PA0873,9963
8/24/14,PA0552,5562
4/1/14,PA0577,5720
12/4/14,PA0923,1971
10/11/14,PA0552,6910
9/8/14,PA0308,8327
6/20/14,PA0126,9692
5/18/14,PA0174,3649
10/3/14,PA0534,1532
9/5/14,PA0577,9622
8/10/14,PA0751,1565
11/3/14,PA0174,9746
7/26/14,PA0696,8188
1/1/14,PA0270,4401
11/14/14,PA0830,9435
6/17/14,PA0293,5259
1/30/14,PA0258,6757
9/23/14,PA0482,8182
12/19/14,PA0678,4430
11/14/14,PA0470,6510
10/16/14,PA0607,1610
7/19/14,PA0808,3137
1/7/14,PA0308,1456
5/18/14,PA0411,5046
1/29/14,PA0527,7129
7/2/14,PA0368,7283
9/10/14,PA0923,1241
1/18/14,PA0900,7152
6/10/14,PA0923,1319
3/1/14,PA0368,1231
10/6/14,PA0293,5466
1/1/14,PA0543,4698
6/15/14,PA0354,8182
2/16/14,PA0308,3408
4/30/14,PA0859,452
3/15/14,PA0126,7550
6/19/14,PA0973,1442
1/24/14,PA0057,3975
4/17/14,PA0169,3579
11/19/14,PA0202,6542
9/20/14,PA0751,7975
12/30/14,PA0482,5338
2/23/14,PA0859,NA
12/29/14,PA0198,6540
7/25/14,PA0808,117
9/1/14,PA0792,1091
6/17/14,PA0696,9384
9/28/14,PA0394,760
1/7/14,PA0696,681
5/31/14,PA0527,7227
10/28/14,PA0678,3381
2/20/14,PA0745,3913
3/20/14,PA0745,2582
3/24/14,PA0169,7625
6/25/14,PA0552,9923
1/9/14,PA0958,9627
3/3/14,PA0057,3251
9/15/14,PA0352,8118
4/9/14,PA0534,7296
12/25/14,PA0696,4640
8/28/14,PA0126,8850
9/24/14,PA0745,8737
2/7/14,PA0923,7966
5/19/14,PA0270,7738
2/21/14,PA0732,7448
12/1/14,PA0467,6009
8/30/14,PA0843,8625
6/21/14,PA0808,4358
6/2/14,PA0411,1455
11/17/14,PA0338,4391
10/31/14,PA0198,7407
7/30/14,PA0873,4159
5/8/14,PA0258,1123
8/26/14,PA0394,9834
6/8/14,PA0543,4173
9/8/14,PA0482,2384
6/10/14,PA0270,2770
12/8/14,PA0368,5805
4/12/14,PA0277,7914
11/5/14,PA0534,6915
12/20/14,PA0174,9478
1/24/14,PA0678,3950
10/17/14,PA0923,2752
11/22/14,PA0411,1098
9/21/14,PA0543,2302
3/8/14,PA0843,4101
4/24/14,PA0338,3943
10/29/14,PA0973,8423
7/14/14,PA0526,8487
8/11/14,PA0258,1541
8/17/14,PA0277,1985
3/2/14,PA0873,3370
6/15/14,PA0474,4716
7/7/14,PA0792,5969
11/7/14,PA0732,9889
12/16/14,PA0843,6131
5/31/14,PA0308,4178
10/28/14,PA0168,1189
9/17/14,PA0352,9306
5/13/14,PA0543,1116
10/25/14,PA0873,9891
10/21/14,PA0258,9378
7/13/14,PA0958,4579
4/17/14,PA0534,7547
7/16/14,PA0659,8923
1/15/14,PA0318,7603
3/25/14,PA0277,1358
10/26/14,PA0808,8083
12/11/14,PA0672,9953
11/30/14,PA0174,5187
3/3/14,PA0169,4809
7/14/14,PA0732,5597
9/25/14,PA0672,990
11/12/14,PA0577,6855
5/24/14,PA0607,4890
1/12/14,PA0873,634
7/27/14,PA0607,890
5/15/14,PA0873,7350
1/10/14,PA0696,8568
10/26/14,PA0696,2696
3/26/14,PA0338,NA
11/16/14,PA0202,8336
10/12/14,PA0474,780
7/27/14,PA0277,9893
7/11/14,PA0745,7651
6/4/14,PA0352,4222
12/13/14,PA0527,2900
12/5/14,PA0973,9600
6/27/14,PA0527,6062
6/26/14,PA0527,9422
12/19/14,PA0470,8945
9/27/14,PA0843,3198
7/25/14,PA0973,2211
6/4/14,PA0830,176
2/21/14,PA0277,9765
4/6/14,PA0973,1879
9/17/14,PA0830,7833
12/7/14,PA0368,254
9/1/14,PA0534,9322
3/13/14,PA0169,7523
9/20/14,PA0526,5656
