date,source_id,revenue
4/20/14,PA0873,1457
1/21/14,PA0277,5441
1/2/14,PA0577,4418
5/11/14,PA0126,9207
6/15/14,PA0900,9853
11/8/14,PA0678,11476
1/3/14,PA0672,7509
2/5/14,PA0057,8345
2/5/14,PA0126,10620
10/22/14,PA0859,3096
7/18/14,PA0470,3349
9/21/14,PA0168,6109
8/31/14,PA0354,NA
1/3/14,PA0678,1160
7/26/14,PA0607,342
8/21/14,PA0973,6508
5/26/14,PA0732,3776
9/25/14,PA0534,7245
12/21/14,PA0923,7263
8/14/14,PA0202,5514
8/1/14,PA0474,5151
10/8/14,PA0792,7118
6/6/14,PA0543,7009
1/8/14,PA0527,3418
11/6/14,PA0619,4391
8/23/14,PA0168,3358
9/4/14,PA0293,3438
10/14/14,PA0830,2604
10/11/14,PA0732,9180
1/15/14,PA0470,6868
11/17/14,PA0900,4148
5/31/14,PA0873,6155
7/21/14,PA0552,7396
12/2/14,PA0607,10012
10/28/14,PA0057,6156
9/9/14,PA0168,7227
10/19/14,PA0607,1476
2/2/14,PA0900,3470
7/1/14,PA0543,8976
5/3/14,PA0619,7138
6/15/14,PA0577,765
9/23/14,PA0552,8693
8/12/14,PA0859,4395
2/14/14,PA0470,NA
12/29/14,PA0318,5974
12/9/14,PA0973,10943
12/21/14,PA0752,2138
6/27/14,PA0308,295
10/7/14,PA0619,11318
12/2/14,PA0923,168
12/9/14,PA0368,157
11/3/14,PA0308,7049
6/5/14,PA0672,2425
12/26/14,PA0352,10516
11/6/14,PA0752,3401
9/23/14,PA0607,6798
2/18/14,PA0394,271
5/27/14,PA0732,3077
6/19/14,PA0482,963
5/23/14,PA0696,11268
5/15/14,PA0619,3092
10/17/14,PA0577,8417
9/4/14,PA0577,10279
1/1/14,PA0745,6874
12/7/14,PA0270,7780
8/1/14,PA0792,3961
6/30/14,PA0607,10361
1/19/14,PA0174,5485
8/5/14,PA0952,1480
5/23/14,PA0470,10116
2/8/14,PA0607,10219
10/15/14,PA0672,11400
6/9/14,PA0169,9456
3/6/14,PA0923,11687
7/15/14,PA0843,11556
4/4/14,PA0168,4171
8/17/14,PA0751,4405
1/29/14,PA0607,4939
4/12/14,PA0745,1281
3/25/14,PA0470,6640
7/4/14,PA0952,5943
12/4/14,PA0672,4328
6/22/14,PA0308,5849
12/26/14,PA0474,11495
4/22/14,PA0552,8441
3/3/14,PA0202,3240
5/19/14,PA0277,6994
11/9/14,PA0169,3087
4/10/14,PA0470,11633
8/19/14,PA0470,11338
6/1/14,PA0732,3800
8/25/14,PA0470,3313
11/1/14,PA0808,164
1/29/14,PA0678,5775
5/19/14,PA0873,10398
4/18/14,PA0394,8836
8/30/14,PA0394,7976
5/31/14,PA0338,8368
8/2/14,PA0973,5233
11/2/14,PA0732,826
8/2/14,PA0126,10252
2/9/14,PA0198,11511
8/18/14,PA0169,5743
8/20/14,PA0923,6408
10/25/14,PA0277,8678
3/22/14,PA0394,8886
1/7/14,PA0169,6227
7/30/14,PA0482,721
3/23/14,PA0368,11422
8/5/14,PA0745,303
7/13/14,PA0696,5860
7/17/14,PA0859,4452
9/21/14,PA0534,1300
4/7/14,PA0352,10969
5/19/14,PA0470,1464
8/26/14,PA0467,1128
5/24/14,PA0467,2721
8/21/14,PA0527,9417
5/7/14,PA0169,3818
8/22/14,PA0672,6865
11/5/14,PA0174,11832
12/18/14,PA0467,9155
4/14/14,PA0482,7147
7/14/14,PA0354,8785
1/25/14,PA0873,1752
8/23/14,PA0277,1612
2/21/14,PA0672,7001
5/28/14,PA0873,3218
8/20/14,PA0752,9016
12/31/14,PA0352,4404
9/2/14,PA0202,8356
11/23/14,PA0394,3844
3/15/14,PA0482,8780
3/30/14,PA0270,1729
8/11/14,PA0808,116
3/13/14,PA0174,10799
1/6/14,PA0411,11442
2/14/14,PA0482,11038
11/7/14,PA0258,2445
11/3/14,PA0745,401
8/5/14,PA0352,6219
6/13/14,PA0526,11655
8/29/14,PA0792,9001
3/21/14,PA0168,7131
9/28/14,PA0973,1162
1/9/14,PA0607,5812
7/20/14,PA0198,1398
5/19/14,PA0577,7292
1/5/14,PA0270,8577
1/3/14,PA0527,4446
3/13/14,PA0732,7745
12/23/14,PA0277,11548
10/5/14,PA0470,6370
11/12/14,PA0168,7204
12/9/14,PA0958,9181
5/12/14,PA0607,5773
1/30/14,PA0958,10403
6/8/14,PA0900,1082
6/14/14,PA0368,10806
1/31/14,PA0958,286
8/30/14,PA0126,7682
8/30/14,PA0470,7767
7/11/14,PA0169,4856
4/25/14,PA0792,9082
8/20/14,PA0859,1561
7/16/14,PA0293,5419
5/12/14,PA0270,881
4/24/14,PA0619,7340
1/29/14,PA0527,2709
6/30/14,PA0732,3577
7/6/14,PA0830,528
12/30/14,PA0732,3923
3/5/14,PA0318,5269
8/10/14,PA0277,844
2/1/14,PA0543,2689
7/28/14,PA0293,6391
1/31/14,PA0873,5165
11/6/14,PA0843,5727
12/26/14,PA0792,2289
11/29/14,PA0338,6995
9/13/14,PA0482,5753
6/18/14,PA0352,7365
6/22/14,PA0394,11431
6/11/14,PA0843,2789
4/28/14,PA0752,6589
3/2/14,PA0470,9175
9/5/14,PA0900,11541
4/13/14,PA0696,11451
9/25/14,PA0394,4876
7/5/14,PA0526,2945
4/25/14,PA0174,10044
10/8/14,PA0270,2783
12/19/14,PA0174,54
6/16/14,PA0474,7932
8/12/14,PA0057,7973
8/27/14,PA0126,3876
10/19/14,PA0482,3486
10/25/14,PA0958,7936
9/22/14,PA0527,11557
12/3/14,PA0843,4464
6/29/14,PA0751,4397
8/25/14,PA0543,2351
4/21/14,PA0659,82
10/14/14,PA0745,3437
10/22/14,PA0527,1577
9/27/14,PA0126,7732
4/17/14,PA0394,527
12/27/14,PA0923,9767
12/24/14,PA0745,9389
10/3/14,PA0482,1050
3/6/14,PA0293,3738
9/4/14,PA0792,5540
12/3/14,PA0696,4130
11/2/14,PA0873,792
7/8/14,PA0534,7520
4/12/14,PA0338,7179
11/6/14,PA0552,3536
7/30/14,PA0394,4888
5/11/14,PA0394,10681
6/17/14,PA0394,2004
3/17/14,PA0198,10597
1/16/14,PA0923,6121
10/13/14,PA0482,4814
12/15/14,PA0543,234
4/16/14,PA0678,4628
3/23/14,PA0830,11012
5/24/14,PA0923,2192
5/9/14,PA0619,5637
7/24/14,PA0368,7167
5/15/14,PA0830,5986
9/8/14,PA0859,3276
12/6/14,PA0808,10905
9/3/14,PA0057,9363
5/6/14,PA0368,11920
9/26/14,PA0543,6648
5/6/14,PA0659,5288
6/4/14,PA0277,7567
7/2/14,PA0198,4200
1/15/14,PA0873,11093
12/6/14,PA0467,5972
12/11/14,PA0126,1920
8/24/14,PA0202,10980
2/3/14,PA0308,9890
8/7/14,PA0470,10282
12/27/14,PA0277,660
10/9/14,PA0619,6704
8/9/14,PA0470,4791
4/7/14,PA0843,6094
2/20/14,PA0672,11595
10/18/14,PA0126,62
5/12/14,PA0752,8164
6/22/14,PA0527,10720
5/23/14,PA0745,7119
9/13/14,PA0202,4227
4/28/14,PA0258,6269
2/9/14,PA0318,10012
1/11/14,PA0619,11976
3/18/14,PA0202,8000
12/14/14,PA0745,1028
11/1/14,PA0859,7259
1/15/14,PA0619,7034
2/26/14,PA0411,8294
1/12/14,PA0552,4815
8/25/14,PA0696,9747
7/23/14,PA0619,9534
11/7/14,PA0352,1907
5/19/14,PA0732,6921
5/3/14,PA0552,1647
6/4/14,PA0411,1441
8/26/14,PA0552,6739
4/15/14,PA0619,4220
8/14/14,PA0543,9500
7/20/14,PA0482,6009
11/25/14,PA0952,859
9/2/14,PA0126,10044
8/11/14,PA0354,906
5/18/14,PA0552,10535
8/17/14,PA0958,4055
12/3/14,PA0277,10647
3/24/14,PA0752,8231
8/17/14,PA0577,3388
6/29/14,PA0619,5657
7/28/14,PA0368,8333
5/28/14,PA0277,5460
2/21/14,PA0607,9441
9/10/14,PA0474,10067
9/12/14,PA0843,8551
10/29/14,PA0482,10568
9/30/14,PA0126,4226
9/29/14,PA0952,2717
9/23/14,PA0308,3189
3/1/14,PA0830,1715
10/8/14,PA0900,5202
10/19/14,PA0900,5433
6/2/14,PA0368,5548
9/11/14,PA0470,620
7/29/14,PA0057,5633
5/10/14,PA0202,5123
7/31/14,PA0552,7888
9/16/14,PA0352,5105
8/28/14,PA0202,3110
5/20/14,PA0318,10491
3/8/14,PA0198,11311
11/10/14,PA0293,10919
3/22/14,PA0467,869
6/3/14,PA0859,338
11/23/14,PA0308,9551
1/25/14,PA0732,4357
12/23/14,PA0202,2796
6/27/14,PA0527,1202
11/29/14,PA0830,7817
10/10/14,PA0543,1504
5/10/14,PA0467,9715
11/19/14,PA0527,7949
9/6/14,PA0202,3292
12/5/14,PA0958,6077
5/15/14,PA0202,10274
6/22/14,PA0534,6875
8/30/14,PA0552,2278
11/28/14,PA0923,1744
12/26/14,PA0923,11555
3/14/14,PA0830,11925
4/12/14,PA0474,533
6/21/14,PA0411,4907
7/2/14,PA0830,11697
11/23/14,PA0526,3303
7/11/14,PA0482,2712
2/20/14,PA0751,1009
10/26/14,PA0859,6651
5/23/14,PA0843,5623
8/30/14,PA0672,5118
1/5/14,PA0732,8734
10/18/14,PA0470,4091
7/26/14,PA0470,2076
7/1/14,PA0527,10283
10/26/14,PA0732,7125
1/27/14,PA0057,6298
8/25/14,PA0659,9859
9/15/14,PA0678,7747
4/9/14,PA0873,4974
5/1/14,PA0308,5651
7/15/14,PA0352,703
6/3/14,PA0394,8479
2/25/14,PA0467,3068
2/14/14,PA0745,1384
3/17/14,PA0752,NA
2/9/14,PA0368,10237
10/21/14,PA0859,5285
2/3/14,PA0411,8829
10/19/14,PA0843,9954
1/27/14,PA0270,2847
7/18/14,PA0577,5699
5/4/14,PA0808,1653
12/22/14,PA0126,11444
4/4/14,PA0308,3739
10/16/14,PA0830,3694
1/10/14,PA0198,1296
1/19/14,PA0751,6298
10/9/14,PA0534,4698
1/2/14,PA0843,3957
2/10/14,PA0752,434
1/17/14,PA0293,11415
12/18/14,PA0352,6855
12/12/14,PA0808,5335
2/25/14,PA0198,7249
3/17/14,PA0830,5448
2/25/14,PA0952,375
12/19/14,PA0696,10573
11/23/14,PA0470,6092
7/19/14,PA0830,2446
12/25/14,PA0474,7708
9/19/14,PA0830,NA
10/29/14,PA0923,6704
12/24/14,PA0923,10244
1/19/14,PA0843,1186
3/21/14,PA0526,9912
3/21/14,PA0394,2062
5/2/14,PA0338,8205
1/11/14,PA0467,2056
3/31/14,PA0368,10261
11/1/14,PA0843,7039
4/3/14,PA0467,1908
3/11/14,PA0808,4457
7/18/14,PA0411,7509
10/30/14,PA0552,6626
3/14/14,PA0474,9082
7/10/14,PA0293,4764
10/4/14,PA0696,2135
1/27/14,PA0169,1559
9/23/14,PA0900,1975
12/28/14,PA0696,4335
11/13/14,PA0467,8946
1/14/14,PA0352,8546
2/15/14,PA0923,9015
9/5/14,PA0678,5095
2/6/14,PA0174,5674
5/26/14,PA0168,9990
6/17/14,PA0411,7637
3/8/14,PA0169,291
11/13/14,PA0619,8199
1/31/14,PA0527,10600
4/6/14,PA0411,3282
5/9/14,PA0277,NA
8/16/14,PA0308,5584
2/3/14,PA0527,11744
11/30/14,PA0308,4085
7/9/14,PA0900,9033
12/3/14,PA0672,2460
1/16/14,PA0577,1542
10/11/14,PA0873,3199
11/2/14,PA0198,10892
12/28/14,PA0174,10303
12/10/14,PA0543,9156
11/28/14,PA0534,NA
2/22/14,PA0923,11113
7/6/14,PA0270,10603
12/19/14,PA0293,5906
10/29/14,PA0952,252
3/2/14,PA0958,9670
3/10/14,PA0958,7209
8/13/14,PA0923,6685
10/7/14,PA0659,10580
6/14/14,PA0308,407
8/9/14,PA0678,5953
8/2/14,PA0354,2388
9/9/14,PA0482,5931
5/27/14,PA0696,1427
12/5/14,PA0607,3818
6/29/14,PA0830,5990
7/13/14,PA0318,3430
10/28/14,PA0843,9253
3/27/14,PA0352,3133
3/17/14,PA0308,2128
2/5/14,PA0168,988
1/1/14,PA0751,2532
12/21/14,PA0792,4516
6/6/14,PA0752,11812
10/10/14,PA0952,384
4/9/14,PA0527,399
11/15/14,PA0467,5687
7/23/14,PA0482,2488
8/22/14,PA0057,NA
8/14/14,PA0900,6556
6/7/14,PA0843,7273
7/6/14,PA0057,8422
10/24/14,PA0368,1677
6/26/14,PA0308,6168
10/29/14,PA0678,2696
11/14/14,PA0526,9816
7/16/14,PA0534,7475
1/27/14,PA0696,9620
2/10/14,PA0678,993
2/25/14,PA0057,7729
9/25/14,PA0808,1245
5/10/14,PA0258,6123
8/22/14,PA0526,10972
10/27/14,PA0470,7139
8/25/14,PA0318,2761
4/1/14,PA0482,2758
12/1/14,PA0534,7405
5/26/14,PA0057,48
4/15/14,PA0527,10775
7/8/14,PA0318,9912
7/20/14,PA0732,1595
2/20/14,PA0843,3023
5/8/14,PA0900,9873
10/25/14,PA0527,2238
8/30/14,PA0745,5549
6/8/14,PA0258,1291
11/2/14,PA0470,55
7/12/14,PA0202,547
5/20/14,PA0470,4292
6/13/14,PA0696,11805
9/15/14,PA0843,4106
8/12/14,PA0973,3243
10/14/14,PA0526,2126
6/3/14,PA0672,9050
9/30/14,PA0745,2760
6/4/14,PA0696,5227
7/17/14,PA0843,4345
3/11/14,PA0258,560
9/16/14,PA0952,3733
2/27/14,PA0293,1738
6/19/14,PA0168,9259
9/5/14,PA0577,2505
12/10/14,PA0534,11239
7/25/14,PA0543,5340
5/6/14,PA0808,703
7/28/14,PA0792,1256
1/20/14,PA0952,7234
3/16/14,PA0474,10640
8/6/14,PA0169,3421
9/17/14,PA0873,893
1/13/14,PA0830,7421
11/14/14,PA0923,9433
11/14/14,PA0752,1711
2/22/14,PA0745,8969
7/9/14,PA0526,10171
7/29/14,PA0792,8055
6/30/14,PA0696,7546
10/22/14,PA0619,7918
8/26/14,PA0678,2444
9/12/14,PA0169,8622
12/30/14,PA0470,10222
12/15/14,PA0659,4455
2/10/14,PA0527,3982
9/28/14,PA0526,10604
2/20/14,PA0198,3075
4/11/14,PA0198,5088
12/7/14,PA0293,9967
4/16/14,PA0467,9804
4/29/14,PA0659,292
11/2/14,PA0973,5590
12/15/14,PA0843,1520
5/6/14,PA0198,6824
8/26/14,PA0293,9502
1/21/14,PA0607,2022
4/2/14,PA0808,3679
12/22/14,PA0973,9729
9/1/14,PA0308,1276
4/27/14,PA0958,3297
3/27/14,PA0169,4989
6/30/14,PA0752,9152
11/1/14,PA0352,868
8/28/14,PA0394,882
8/7/14,PA0308,6637
10/28/14,PA0352,4403
5/9/14,PA0659,9376
5/26/14,PA0873,10178
2/10/14,PA0552,3392
4/10/14,PA0174,8216
8/2/14,PA0843,8649
12/9/14,PA0126,4774
7/8/14,PA0873,5638
1/7/14,PA0552,1481
11/19/14,PA0258,6727
8/7/14,PA0318,10198
6/20/14,PA0672,9464
1/18/14,PA0534,1518
6/13/14,PA0752,9814
10/18/14,PA0607,5880
10/25/14,PA0745,7667
2/20/14,PA0873,11
10/3/14,PA0202,6078
5/14/14,PA0672,4033
8/20/14,PA0843,8263
5/17/14,PA0808,3235
1/13/14,PA0169,10805
11/16/14,PA0745,4582
3/30/14,PA0923,2744
3/25/14,PA0732,1736
8/22/14,PA0174,7869
3/28/14,PA0672,6532
12/24/14,PA0958,8917
1/20/14,PA0577,11777
7/26/14,PA0973,4323
3/1/14,PA0258,8885
10/23/14,PA0745,3453
9/9/14,PA0751,5135
3/21/14,PA0952,8263
11/12/14,PA0843,1641
12/25/14,PA0732,6281
3/29/14,PA0543,9878
6/8/14,PA0659,11594
5/6/14,PA0168,2505
5/3/14,PA0308,4466
9/14/14,PA0126,8230
6/10/14,PA0352,4704
7/26/14,PA0338,1025
2/2/14,PA0467,9023
1/4/14,PA0843,3974
5/24/14,PA0659,8264
3/22/14,PA0792,3435
7/20/14,PA0126,7579
2/8/14,PA0470,3723
4/21/14,PA0526,6504
7/25/14,PA0923,11907
9/26/14,PA0467,8009
12/2/14,PA0751,2198
4/12/14,PA0174,5238
4/20/14,PA0277,3189
4/7/14,PA0354,11035
11/30/14,PA0659,6194
5/12/14,PA0808,2569
3/6/14,PA0859,2989
6/17/14,PA0338,7384
3/29/14,PA0318,5236
9/19/14,PA0843,5107
11/12/14,PA0659,6874
9/16/14,PA0258,2283
12/14/14,PA0202,11046
6/15/14,PA0168,9523
11/9/14,PA0552,607
11/10/14,PA0923,9725
10/23/14,PA0126,22
7/26/14,PA0696,5147
7/1/14,PA0467,7480
7/24/14,PA0352,7183
6/10/14,PA0277,10682
1/22/14,PA0308,8453
5/15/14,PA0368,1800
11/4/14,PA0678,7730
2/24/14,PA0169,107
8/1/14,PA0482,6561
8/13/14,PA0952,3860
3/14/14,PA0308,462
6/30/14,PA0923,9900
5/22/14,PA0270,10748
11/12/14,PA0169,1807
7/14/14,PA0338,11129
7/29/14,PA0126,10785
10/25/14,PA0607,11018
12/22/14,PA0696,9115
11/9/14,PA0577,2317
6/23/14,PA0952,3292
9/10/14,PA0318,6804
9/17/14,PA0126,7929
12/2/14,PA0318,9183
7/16/14,PA0394,2870
10/2/14,PA0198,5349
6/27/14,PA0318,7607
7/30/14,PA0900,9091
1/6/14,PA0470,10993
11/12/14,PA0534,5630
10/30/14,PA0751,3069
2/28/14,PA0923,10436
4/27/14,PA0659,4927
1/5/14,PA0543,1160
2/2/14,PA0752,10356
9/23/14,PA0873,3684
11/6/14,PA0732,7952
4/16/14,PA0732,5694
9/28/14,PA0830,7859
2/21/14,PA0792,872
12/19/14,PA0338,6072
10/3/14,PA0057,7886
7/21/14,PA0751,7958
7/24/14,PA0308,6762
1/13/14,PA0293,6015
8/25/14,PA0808,6793
5/21/14,PA0751,5944
4/29/14,PA0270,3041
5/19/14,PA0202,8650
2/3/14,PA0057,1002
7/17/14,PA0751,11693
11/1/14,PA0577,10521
8/3/14,PA0745,9179
8/19/14,PA0318,10432
9/8/14,PA0411,10985
10/12/14,PA0338,3841
6/29/14,PA0482,10391
11/30/14,PA0411,4833
12/30/14,PA0318,7705
8/28/14,PA0751,6197
4/1/14,PA0808,6831
11/3/14,PA0830,3100
1/22/14,PA0751,3260
10/24/14,PA0577,6186
9/21/14,PA0696,9136
11/3/14,PA0900,11153
9/2/14,PA0394,1578
6/9/14,PA0696,7631
5/23/14,PA0952,9253
10/13/14,PA0808,1341
7/23/14,PA0607,3140
1/21/14,PA0808,3594
3/2/14,PA0577,921
11/11/14,PA0308,5513
5/29/14,PA0952,2698
11/19/14,PA0792,2509
6/23/14,PA0672,11354
8/29/14,PA0411,3295
11/17/14,PA0923,2098
3/13/14,PA0474,8148
6/2/14,PA0270,9046
5/20/14,PA0354,8913
6/4/14,PA0470,8532
6/26/14,PA0057,5115
1/5/14,PA0607,9072
11/26/14,PA0923,5280
7/25/14,PA0534,135
3/12/14,PA0873,6846
9/30/14,PA0293,2137
5/11/14,PA0293,815
12/28/14,PA0202,1133
2/1/14,PA0258,5020
3/25/14,PA0368,2286
12/1/14,PA0270,9739
6/7/14,PA0338,8555
8/13/14,PA0277,7857
11/30/14,PA0732,159
9/23/14,PA0577,137
11/15/14,PA0411,5753
3/17/14,PA0277,7019
10/2/14,PA0411,10316
7/19/14,PA0318,11941
4/13/14,PA0526,5466
1/23/14,PA0394,2438
1/5/14,PA0277,5670
11/20/14,PA0678,9385
9/23/14,PA0830,4256
8/31/14,PA0202,8553
2/14/14,PA0952,520
11/25/14,PA0577,10423
7/5/14,PA0202,8170
2/4/14,PA0527,237
4/17/14,PA0923,9139
12/2/14,PA0792,9397
6/6/14,PA0526,87
10/18/14,PA0923,2387
8/4/14,PA0745,7223
1/13/14,PA0577,7525
7/4/14,PA0169,3049
6/18/14,PA0552,4536
11/29/14,PA0174,198
3/1/14,PA0338,8057
10/1/14,PA0394,8949
8/18/14,PA0672,11650
6/28/14,PA0745,11678
5/28/14,PA0751,10249
5/18/14,PA0751,10821
1/26/14,PA0202,3279
3/22/14,PA0923,1776
11/23/14,PA0808,7140
1/6/14,PA0792,475
7/27/14,PA0368,3484
8/5/14,PA0474,3698
2/3/14,PA0859,4561
3/7/14,PA0534,9305
1/15/14,PA0526,6067
12/28/14,PA0732,994
8/1/14,PA0843,1400
11/17/14,PA0293,4551
11/24/14,PA0352,7971
3/17/14,PA0526,5435
3/10/14,PA0482,4048
11/4/14,PA0534,11774
8/10/14,PA0198,990
7/9/14,PA0057,81
3/27/14,PA0732,8527
2/27/14,PA0202,7475
10/22/14,PA0577,6664
11/28/14,PA0752,426
8/30/14,PA0543,2834
12/16/14,PA0352,1087
6/1/14,PA0467,8743
1/4/14,PA0168,11958
6/11/14,PA0619,10597
3/16/14,PA0527,11736
1/28/14,PA0527,8329
5/25/14,PA0619,5461
6/7/14,PA0411,2324
9/3/14,PA0973,9663
8/26/14,PA0808,1485
4/7/14,PA0526,1531
6/22/14,PA0467,3796
4/26/14,PA0859,11951
3/19/14,PA0751,7448
6/5/14,PA0830,4525
1/10/14,PA0126,4456
6/15/14,PA0534,8537
11/6/14,PA0859,10506
5/6/14,PA0467,8382
1/8/14,PA0534,5696
8/15/14,PA0474,4295
6/7/14,PA0552,4926
3/9/14,PA0577,3122
10/24/14,PA0859,8767
10/2/14,PA0900,8675
4/3/14,PA0792,7670
4/9/14,PA0672,9341
3/25/14,PA0474,11691
7/29/14,PA0527,11860
10/6/14,PA0808,10408
7/23/14,PA0672,3433
8/24/14,PA0293,4968
5/24/14,PA0792,206
10/15/14,PA0318,3822
6/28/14,PA0830,8101
10/11/14,PA0672,1180
2/14/14,PA0543,8812
12/15/14,PA0270,6743
8/5/14,PA0126,4163
7/28/14,PA0174,4279
4/10/14,PA0577,11105
2/1/14,PA0057,11096
12/20/14,PA0973,2273
10/11/14,PA0318,5398
5/1/14,PA0923,7568
5/11/14,PA0318,2128
6/24/14,PA0308,1339
3/8/14,PA0732,6748
6/21/14,PA0923,4139
6/12/14,PA0318,7093
2/26/14,PA0318,10869
12/18/14,PA0482,10763
4/18/14,PA0745,1431
4/9/14,PA0308,9259
5/18/14,PA0958,6725
11/19/14,PA0843,9756
7/17/14,PA0607,9853
8/18/14,PA0318,11630
2/10/14,PA0732,3321
3/22/14,PA0751,6014
2/6/14,PA0202,10968
7/19/14,PA0169,10953
3/22/14,PA0830,2793
2/18/14,PA0318,4382
3/6/14,PA0527,8261
3/13/14,PA0752,2353
4/22/14,PA0394,10643
8/30/14,PA0526,8579
9/30/14,PA0859,9897
7/24/14,PA0577,10942
12/22/14,PA0527,7307
10/18/14,PA0168,3146
5/12/14,PA0792,8005
12/19/14,PA0752,7641
10/9/14,PA0696,6232
7/12/14,PA0126,4619
5/1/14,PA0169,8205
5/11/14,PA0745,6697
11/28/14,PA0318,6754
8/14/14,PA0619,NA
3/10/14,PA0202,3062
11/16/14,PA0973,2072
2/7/14,PA0672,11956
2/9/14,PA0470,2922
6/13/14,PA0732,10664
5/19/14,PA0474,235
8/26/14,PA0368,1925
7/25/14,PA0474,11439
6/25/14,PA0270,603
1/19/14,PA0318,10535
2/26/14,PA0526,4245
9/12/14,PA0126,5358
7/1/14,PA0394,861
7/23/14,PA0338,1124
3/31/14,PA0873,5734
8/15/14,PA0168,9890
5/13/14,PA0607,3210
7/4/14,PA0873,8212
9/22/14,PA0543,7192
12/21/14,PA0168,9071
9/8/14,PA0552,7589
3/13/14,PA0354,9850
1/27/14,PA0973,3048
8/3/14,PA0577,5391
11/5/14,PA0732,5540
3/25/14,PA0126,2409
10/20/14,PA0619,1600
8/2/14,PA0751,6421
12/11/14,PA0552,6897
5/16/14,PA0859,2882
8/24/14,PA0174,2580
7/8/14,PA0308,2512
7/7/14,PA0552,3530
3/10/14,PA0952,8911
4/20/14,PA0696,11260
4/28/14,PA0308,10863
8/30/14,PA0923,992
9/14/14,PA0830,8413
5/4/14,PA0607,9606
12/3/14,PA0198,329
8/6/14,PA0470,10098
6/27/14,PA0338,8157
7/20/14,PA0169,6687
4/16/14,PA0900,5040
4/10/14,PA0168,6389
1/15/14,PA0745,321
5/15/14,PA0752,10351
7/8/14,PA0467,324
10/4/14,PA0338,7316
7/17/14,PA0534,3545
7/14/14,PA0619,2773
10/26/14,PA0057,435
11/14/14,PA0270,4821
4/13/14,PA0672,62
7/31/14,PA0270,6728
12/28/14,PA0751,4212
11/1/14,PA0394,7906
11/25/14,PA0308,1378
6/21/14,PA0672,11479
9/26/14,PA0126,4156
2/1/14,PA0659,11431
8/12/14,PA0659,7891
7/5/14,PA0270,11137
6/19/14,PA0527,5141
12/8/14,PA0607,5492
3/1/14,PA0577,1048
12/13/14,PA0792,4011
2/12/14,PA0318,11450
10/6/14,PA0792,6229
9/3/14,PA0482,576
7/31/14,PA0057,10238
7/7/14,PA0577,3956
11/3/14,PA0202,5921
2/19/14,PA0659,2773
11/24/14,PA0277,10500
7/17/14,PA0169,6495
10/11/14,PA0198,354
6/3/14,PA0543,10458
7/2/14,PA0958,2508
6/3/14,PA0474,1982
12/10/14,PA0952,934
8/27/14,PA0552,5869
2/4/14,PA0411,6909
3/23/14,PA0873,9022
9/13/14,PA0411,10375
9/27/14,PA0202,7044
11/5/14,PA0751,1772
9/9/14,PA0752,10638
7/18/14,PA0338,10569
11/10/14,PA0900,4268
3/31/14,PA0543,5401
8/11/14,PA0411,175
4/4/14,PA0470,844
1/29/14,PA0057,11838
10/20/14,PA0752,84
7/16/14,PA0808,7724
1/31/14,PA0607,728
6/21/14,PA0973,10414
11/9/14,PA0958,5355
1/3/14,PA0338,1325
6/23/14,PA0752,4617
1/18/14,PA0958,6142
5/4/14,PA0174,6909
5/22/14,PA0174,11412
2/7/14,PA0859,10754
9/8/14,PA0482,4094
8/23/14,PA0577,10189
4/5/14,PA0474,8845
10/17/14,PA0308,25
2/28/14,PA0168,11041
6/20/14,PA0619,4925
10/5/14,PA0368,4076
3/11/14,PA0830,2547
12/19/14,PA0552,NA
1/21/14,PA0696,3412
5/9/14,PA0552,919
10/18/14,PA0859,11347
3/8/14,PA0830,3450
3/13/14,PA0745,10207
4/15/14,PA0467,5550
2/24/14,PA0354,3539
5/20/14,PA0368,5357
2/9/14,PA0577,10327
1/31/14,PA0752,5449
7/8/14,PA0168,11945
1/27/14,PA0808,6668
9/6/14,PA0873,7991
12/31/14,PA0952,4981
11/2/14,PA0751,6516
2/2/14,PA0672,6981
4/29/14,PA0900,4610
6/6/14,PA0808,8120
2/4/14,PA0958,5857
1/28/14,PA0202,6251
12/29/14,PA0830,10940
8/30/14,PA0859,5126
10/12/14,PA0527,2936
12/28/14,PA0394,9357
6/28/14,PA0543,2702
8/15/14,PA0482,503
6/15/14,PA0672,1680
1/20/14,PA0174,2919
3/10/14,PA0527,7030
7/23/14,PA0659,9317
3/3/14,PA0354,5848
9/30/14,PA0198,4217
11/24/14,PA0792,6913
7/8/14,PA0474,1713
9/13/14,PA0318,9345
4/27/14,PA0277,1936
10/16/14,PA0543,1894
11/27/14,PA0318,9076
6/12/14,PA0352,6253
3/19/14,PA0526,2897
4/30/14,PA0352,10885
4/6/14,PA0678,7170
7/19/14,PA0411,3566
3/1/14,PA0619,899
6/25/14,PA0174,2438
6/16/14,PA0751,6229
1/4/14,PA0745,9053
7/6/14,PA0467,7699
12/18/14,PA0808,6913
5/2/14,PA0619,2319
7/8/14,PA0619,3802
12/25/14,PA0352,9392
6/4/14,PA0843,4581
9/30/14,PA0354,5350
9/29/14,PA0678,8780
12/9/14,PA0174,2861
1/24/14,PA0258,6505
7/16/14,PA0958,3255
4/15/14,PA0552,8564
1/6/14,PA0202,5365
2/23/14,PA0900,9164
1/14/14,PA0470,11771
8/4/14,PA0830,9004
1/7/14,PA0900,3465
6/6/14,PA0258,590
7/28/14,PA0198,5349
4/12/14,PA0411,2810
